shapeid,x,y,Street_ID,Pole_Num,PoleID,StreetName,StreetSuff,Intersecti,Neighborho,Descriptio,Owner,FixtureTyp,NumLamps,Lamp1,Lamp2,LEDchk,EditDate
5842,-71.0841368,42.36266941,99,M,99-M,BROADWAY @ THIRD,NULL,THIRD ST,0,Shoebox,NULL,NULL,2,99-MA,99-MB,Yes,2014
5843,-71.08732477,42.3637939,99,M,99-M,BROADWAY @ AMES,NULL,AMES ST,0,Shoebox,NULL,NULL,2,99-MA,99-MB,Yes,2014
5844,-71.08763558,42.3639206,99,M,99-M,BROADWAY @ AMES,NULL,AMES ST,0,Shoebox,NULL,NULL,2,99-MA,99-MB,Yes,2014
5847,-71.08928013,42.36455259,99,?,99-?,BROADWAY @ GALILIO,NULL,GALILEI WAY,0,Shoebox,NULL,NULL,2,99-?A,99-?B,Yes,2014
5848,-71.0891886,42.36487662,99,?,99-?,BROADWAY @ GALILIO,NULL,GALILEI WAY,0,Shoebox,NULL,NULL,2,99-?A,99-?B,Yes,2014
5849,-71.08960556,42.36472451,99,?,99-?,BROADWAY @ GALILIO,NULL,GALILEI WAY,0,Shoebox,NULL,NULL,2,99-?A,99-?B,Yes,2014
5960,-71.12008661,42.3727548,88,M?,88-M?,JFK,ST,JFK ST,0,Acorn,NULL,NULL,2,88-M?A,88-M?B,Yes,2014
5961,-71.11997296,42.37290306,88,M?,88-M?,JFK,ST,JFK ST,0,Acorn,NULL,NULL,2,88-M?A,88-M?B,Yes,2014
5962,-71.11980371,42.37284176,88,M?,88-M?,JFK,ST,JFK ST,0,Acorn,NULL,NULL,2,88-M?A,88-M?B,Yes,2014
5963,-71.11990692,42.37298788,88,M?,88-M?,JFK,ST,JFK ST,0,Acorn,NULL,NULL,2,88-M?A,88-M?B,Yes,2014
5964,-71.11969633,42.37323086,88,M?,88-M?,JFK,ST,JFK ST,0,Acorn,NULL,NULL,2,88-M?A,88-M?B,Yes,2014
5965,-71.11953402,42.3731791,88,M?,88-M?,JFK,ST,JFK ST,0,Acorn,NULL,NULL,2,88-M?A,88-M?B,Yes,2014
5966,-71.11946506,42.37328755,88,M?,88-M?,JFK,ST,MASSACHUSETTS AVE,0,Acorn,NULL,NULL,2,88-M?A,88-M?B,Yes,2014
5967,-71.1196413,42.37330743,88,M?,88-M?,JFK,ST,BRATTLE ST,0,Acorn,NULL,NULL,2,88-M?A,88-M?B,Yes,2014
5992,-71.14236443,42.39477629,30,M5,30-M5,CAMBRIDGEPARK,PL,CAMBRIDGEPARK DR,0,Shoebox,NULL,NULL,2,30-M5A,30-M5B,Yes,2014
5993,-71.14251557,42.39508427,30,M6,30-M6,CAMBRIDGEPARK,PL,CAMBRIDGEPARK PL,0,Shoebox,NULL,NULL,2,30-M6A,30-M6B,Yes,2014
5994,-71.14266745,42.39539374,30,M7,30-M7,CAMBRIDGEPARK,PL,CAMBRIDGEPARK PL,0,Shoebox,NULL,NULL,2,30-M7A,30-M7B,Yes,2014
5995,-71.14281828,42.39570268,30,M8,30-M8,CAMBRIDGEPARK,PL,CAMBRIDGEPARK PL,0,Shoebox,NULL,NULL,2,30-M8A,30-M8B,Yes,2014
5996,-71.14297019,42.39601316,30,M9,30-M9,CAMBRIDGEPARK,PL,CAMBRIDGEPARK PL,0,Shoebox,NULL,NULL,2,30-M9A,30-M9B,Yes,2014
5997,-71.08828511,42.36248898,12,M?,12-M?,AMES,ST,MAIN ST,0,Shoebox,NULL,NULL,2,12-M?A,12-M?B,Yes,2014
5998,-71.08805927,42.36247031,12,M?,12-M?,AMES,ST,MAIN ST,0,Shoebox,NULL,NULL,2,12-M?A,12-M?B,Yes,2014
5999,-71.08797383,42.36266818,12,M?,12-M?,AMES,ST,MAIN ST,0,Shoebox,NULL,NULL,2,12-M?A,12-M?B,Yes,2014
6000,-71.08834879,42.36269859,12,M?,12-M?,AMES,ST,MAIN ST,0,Shoebox,NULL,NULL,2,12-M?A,12-M?B,Yes,2014
6001,-71.08235539,42.36556078,667,M46,667-M46,THIRD,ST,BINNEY ST,0,Shoebox,NULL,NULL,2,667-M46A,667-M46B,Yes,2014
6002,-71.0826328,42.36557822,667,M47,667-M47,THIRD,ST,BINNEY ST,0,Shoebox,NULL,NULL,2,667-M47A,667-M47B,Yes,2014
6003,-71.08243571,42.36580118,667,M45,667-M45,THIRD,ST,BINNEY ST,0,Shoebox,NULL,NULL,2,667-M45A,667-M45B,Yes,2014
6004,-71.08226052,42.36577339,667,M44,667-M44,THIRD,ST,BINNEY ST,0,Shoebox,NULL,NULL,2,667-M44A,667-M44B,Yes,2014
0,-71.13874889,42.39961076,791-,2,791-2,SEAGRAVE,RD,SEAGRAVE RD,11,Cobrahead,City,A2,1,791-2,NULL,Yes,2014
1,-71.1361565,42.39912515,456-,7,456-7,MADISON,AVE,MADISON AVE,11,Cobrahead,City,A3,1,456-7,NULL,Yes,2014
2,-71.13593191,42.39754505,340-,27,340-27,HARVEY,ST,HARVEY ST,11,Cobrahead,City,A2,1,340-27,NULL,Yes,2014
3,-71.12730719,42.39662196,445-,8,445-8,LOCKE,ST,LOCKE ST,11,Cobrahead,City,A3,1,445-8,NULL,Yes,2014
4,-71.12882787,42.39629117,471-,280,471-280,MASSACHUSETTS,AVE,SHEA RD,11,Cobrahead,City,A1,1,471-280,NULL,Yes,2014
5,-71.12717717,42.39529768,476-,3,476-3,MEACHAM,RD,MEACHAM RD,11,Cobrahead,City,A3,1,476-3,NULL,Yes,2014
6,-71.12676841,42.39471309,218-,2,218-2,DOVER,ST,DOVER ST,11,Cobrahead,City,A2,1,218-2,NULL,Yes,2014
7,-71.12680112,42.39417194,471-,263,471-263,MASSACHUSETTS,AVE,MASSACHUSETTS AVE,11,Cobrahead,City,A1,1,471-263,NULL,Yes,2014
8,-71.1547347,42.39420315,774-,17,774-17,NORMANDY,AVE,NORMANDY TER,12,Cobrahead,City,A3,1,774-17,NULL,Yes,2014
9,-71.15504228,42.39415577,774-,15,774-15,NORMANDY,AVE,NORMANDY AVE,12,Cobrahead,City,A3,1,774-15,NULL,Yes,2014
10,-71.15536987,42.39410945,774-,13,774-13,NORMANDY,AVE,NORMANDY AVE,12,Cobrahead,City,A3,1,774-13,NULL,Yes,2014
11,-71.15452009,42.39397928,789-,4,789-4,NORMANDY,TER,NORMANDY TER,12,Cobrahead,City,A3,1,789-4,NULL,Yes,2014
12,-71.1265007,42.39341593,341-,2,341-2,HASKELL,ST,HASKELL ST,11,Cobrahead,City,A3,1,341-2,NULL,Yes,2014
13,-71.15559225,42.39350453,317-,23,317-23,GRISWOLD,ST,LOOMIS ST,12,Cobrahead,City,A3,1,317-23,NULL,Yes,2014
14,-71.13708129,42.39347377,587-,58,587-58,RINDGE,AVE,RINDGE AVE,11,Cobrahead,City,A3,1,587-58,NULL,Yes,2014
15,-71.13196944,42.39328837,619-,0,619-0,SARGENT,ST,SARGENT ST,11,Cobrahead,City,A3,1,619-0,NULL,Yes,2014
16,-71.15722971,42.39328551,788-,3,788-3,SOUTH NORMANDY,AVE,SUNSET RD,12,Cobrahead,City,A3,1,788-3,NULL,Yes,2014
17,-71.13709387,42.39328654,587-,60,587-60,RINDGE,AVE,RINDGE AVE,11,Cobrahead,City,A3,1,587-60,NULL,Yes,2014
18,-71.15760632,42.39315127,788-,1,788-1,SOUTH NORMANDY,AVE,SOUTH NORMANDY AVE,12,Cobrahead,City,A3,1,788-1,NULL,Yes,2014
19,-71.13710889,42.39310454,587-,62,587-62,RINDGE,AVE,RINDGE AVE,11,Cobrahead,City,A3,1,587-62,NULL,Yes,2014
20,-71.1244628,42.39240814,471-,244,471-244,MASSACHUSETTS,AVE,MASSACHUSETTS AVE,11,Cobrahead,City,A1,1,471-244,NULL,Yes,2014
21,-71.13276336,42.39236895,632-,61,632-61,SHERMAN,ST,SHERMAN ST,11,Cobrahead,City,A2,1,632-61,NULL,Yes,2014
22,-71.12920719,42.39220701,752-,5,752-5,YERXA,RD,YERXA RD,11,Cobrahead,City,A3,1,752-5,NULL,Yes,2014
23,-71.12340612,42.39157843,471-,236,471-236,MASSACHUSETTS,AVE,MASSACHUSETTS AVE,11,Cobrahead,City,A1,1,471-236,NULL,Yes,2014
24,-71.1259126,42.39136748,541-,8,541-8,PEMBERTON,ST,PEMBERTON ST,11,Cobrahead,City,A3,1,541-8,NULL,Yes,2014
25,-71.12001415,42.39089328,54-,3,54-3,BEECH,ST,ORCHARD ST,11,Cobrahead,City,A2,1,54-3,NULL,Yes,2014
26,-71.15662573,42.39094413,170-,143,170-143,CONCORD,AVE,CONCORD AVE,12,Cobrahead,City,A2,1,170-143,NULL,Yes,2014
27,-71.15085598,42.39090457,640-,6,640-6,SMITH,PL,SMITH PL,12,Cobrahead,City,A3,1,640-6,NULL,Yes,2014
28,-71.12033572,42.39067356,54-,1,54-1,BEECH,ST,BEECH ST,11,Cobrahead,City,A2,1,54-1,NULL,Yes,2014
29,-71.15710705,42.39072372,170-,148,170-148,CONCORD,AVE,BLANCHARD RD,12,Cobrahead,City,A2,1,170-148,NULL,Yes,2014
30,-71.14783801,42.39049503,796-,6,796-6,MOULTON,AVE,MOULTON AVE,12,Cobrahead,City,A3,1,796-6,NULL,Yes,2014
31,-71.13097486,42.39000837,81-,22,81-22,BOLTON,ST,BOLTON ST,9,Cobrahead,City,A3,1,81-22,NULL,Yes,2014
32,-71.13060992,42.38986303,81-,23,81-23,BOLTON,ST,BOLTON ST,9,Cobrahead,City,A3,1,81-23,NULL,Yes,2014
33,-71.14421806,42.38958158,741-,5,741-5,WHEELER,ST,WHEELER ST,12,Cobrahead,City,A3,1,741-5,NULL,Yes,2014
34,-71.14419482,42.38919907,741-,1,741-1,WHEELER,ST,WHEELER ST,12,Cobrahead,City,A3,1,741-1,NULL,Yes,2014
35,-71.14147747,42.38849071,764-,8,764-8,CONCORD,LN,CONCORD LN,12,Cobrahead,City,A3,1,764-8,NULL,Yes,2014
36,-71.1191723,42.38852791,471-,208.5,471-208.5,MASSACHUSETTS,AVE,MASSACHUSETTS AVE,11,Cobrahead,City,A2,1,471-208.5,NULL,Yes,2014
37,-71.12375744,42.38837654,353-,3,353-3,HERBERT,ST,HERBERT ST,9,Cobrahead,City,A3,1,353-3,NULL,Yes,2014
38,-71.12554085,42.38829812,697-,23,697-23,WALDEN,ST,HUBBARD ST,9,Cobrahead,City,A2,1,697-23,NULL,Yes,2014
39,-71.12418788,42.38775747,114-,12,114-12,CAMBRIDGE,TER,CAMBRIDGE TER,9,Cobrahead,City,A3,1,114-12,NULL,Yes,2014
40,-71.13794533,42.38730656,261-,21,261-21,FIELD,ST,FERN ST,9,Cobrahead,City,A2,1,261-21,NULL,Yes,2014
41,-71.11885182,42.38684763,609-,2,609-2,ROSELAND,ST,ROSELAND ST,8,Cobrahead,City,A2,1,609-2,NULL,Yes,2014
42,-71.13740674,42.38684941,261-,17,261-17,FIELD,ST,FIELD ST,9,Cobrahead,City,A2,1,261-17,NULL,Yes,2014
43,-71.12911982,42.38678369,697-,42,697-42,WALDEN,ST,WALDEN ST,9,Cobrahead,City,A2,1,697-42,NULL,Yes,2014
44,-71.11708375,42.38665606,609-,11,609-11,ROSELAND,ST,ROSELAND ST,8,Cobrahead,City,A2,1,609-11,NULL,Yes,2014
45,-71.1194247,42.38651606,23-,2,23-2,ARLINGTON,ST,MASSACHUSETTS AVE,9,Cobrahead,City,A3,1,23-2,NULL,Yes,2014
46,-71.13614289,42.38636345,293-,107,293-107,GARDEN,ST,GARDEN ST,9,Cobrahead,City,A2,1,293-107,NULL,Yes,2014
47,-71.11909906,42.38626203,471-,200,471-200,MASSACHUSETTS,AVE,MASSACHUSETTS AVE,8,Cobrahead,City,A1,1,471-200,NULL,Yes,2014
48,-71.12950613,42.38607044,652-,14,652-14,STEARNS,ST,ESTEN ST,9,Cobrahead,City,A3,1,652-14,NULL,Yes,2014
49,-71.1312957,42.38598484,697-,54,697-54,WALDEN,ST,WALDEN ST,9,Cobrahead,City,A2,1,697-54,NULL,Yes,2014
50,-71.12106618,42.38569472,421-,7,421-7,LANCASTER,ST,LANCASTER ST,9,Cobrahead,City,A3,1,421-7,NULL,Yes,2014
51,-71.13723145,42.38541699,11-,14,14-Nov,ALPINE,ST,ALPINE ST,9,Cobrahead,City,A3,1,14-Nov,NULL,Yes,2014
52,-71.11920934,42.38528794,471-,196.5,471-196.5,MASSACHUSETTS,AVE,FOREST ST,8,Cobrahead,City,A1,1,471-196.5,NULL,Yes,2014
53,-71.13744338,42.38526181,170-,68,170-68,CONCORD,AVE,ALPINE ST,9,Cobrahead,City,A2,1,170-68,NULL,Yes,2014
54,-71.12740284,42.38487611,386-,8,386-8,HURON,AVE,HURON AVE,9,Cobrahead,City,A3,1,386-8,NULL,Yes,2014
55,-71.12428373,42.38446774,39-,8,39-8,AVON HILL,ST,BATES ST,9,Cobrahead,City,A3,1,39-8,NULL,Yes,2014
56,-71.1182759,42.38442267,564-,6,564-6,PRENTISS,ST,PRENTISS ST,8,Cobrahead,City,A2,1,564-6,NULL,Yes,2014
57,-71.13544224,42.38437925,170-,60,170-60,CONCORD,AVE,CONCORD AVE,9,Cobrahead,City,A2,1,170-60,NULL,Yes,2014
58,-71.14125107,42.38439087,417-,46,417-46,LAKEVIEW,AVE,VASSAL LN,10,Cobrahead,City,A2,1,417-46,NULL,Yes,2014
59,-71.12994582,42.3840453,293-,72,293-72,GARDEN,ST,GARDEN ST,9,Cobrahead,City,A2,1,293-72,NULL,Yes,2014
60,-71.12391459,42.38384503,39-,4,39-4,AVON HILL,ST,AVON HILL ST,9,Cobrahead,City,A3,1,39-4,NULL,Yes,2014
61,-71.13396647,42.38382853,170-,55,170-55,CONCORD,AVE,WALDEN ST,9,Cobrahead,City,A2,1,170-55,NULL,Yes,2014
62,-71.13077932,42.3837869,522-,6,522-6,TIERNEY,ST,TIERNEY ST,9,Cobrahead,City,A3,1,522-6,NULL,Yes,2014
63,-71.11579195,42.38363404,243-,0,243-0,EUSTIS,ST,EUSTIS ST,8,Cobrahead,City,A3,1,243-0,NULL,Yes,2014
64,-71.115487,42.3836071,243-,2,243-2,EUSTIS,ST,EUSTIS ST,8,Cobrahead,City,A3,1,243-2,NULL,Yes,2014
65,-71.11637392,42.38359982,296-,15,296-15,GARFIELD,ST,GARFIELD ST,8,Cobrahead,City,A3,1,296-15,NULL,Yes,2014
66,-71.12377911,42.38361161,39-,2,39-2,AVON HILL,ST,AVON HILL ST,9,Cobrahead,City,A3,1,39-2,NULL,Yes,2014
67,-71.11616797,42.3835719,528-,20,528-20,OXFORD,ST,SACRAMENTOST,8,Cobrahead,City,A2,1,528-20,NULL,Yes,2014
68,-71.13298943,42.38338703,170-,51,170-51,CONCORD,AVE,DONNELL ST,9,Cobrahead,City,A2,1,170-51,NULL,Yes,2014
69,-71.12506116,42.38329242,575-,3,575-3,RAYMOND,ST,RAYMOND ST,9,Cobrahead,City,A2,1,575-3,NULL,Yes,2014
70,-71.12868903,42.38311024,769-,2,769-2,GRAY GARDENS,WEST,GRAY GARDENS WEST,9,Cobrahead,City,A3,1,769-2,NULL,Yes,2014
71,-71.12419121,42.38327966,442-,13,442-13,LINNAEAN,ST,LINNAEAN ST,9,Cobrahead,City,A2,1,442-13,NULL,Yes,2014
72,-71.12492262,42.38305416,575-,1,575-1,RAYMOND,ST,RAYMOND ST,9,Cobrahead,City,A2,1,575-1,NULL,Yes,2014
73,-71.11432926,42.38301308,184-,6,184-6,CRESCENT,ST,CRESCENT ST,8,Cobrahead,City,A3,1,184-6,NULL,Yes,2014
74,-71.11595767,42.38300298,184-,0,184-0,CRESCENT,ST,OXFORD ST,8,Cobrahead,City,A3,1,184-0,NULL,Yes,2014
75,-71.11558588,42.38299074,184-,1,184-1,CRESCENT,ST,CRESCENT ST,8,Cobrahead,City,A3,1,184-1,NULL,Yes,2014
76,-71.12134497,42.38283776,468-,10,468-10,MARTIN,ST,MARTIN ST,9,Cobrahead,City,A3,1,468-10,NULL,Yes,2014
77,-71.11299736,42.38239261,122-,7,122-7,CARVER,ST,CARVER ST,8,Cobrahead,City,A3,1,122-7,NULL,Yes,2014
78,-71.1316435,42.38266301,170-,44,170-44,CONCORD,AVE,CONCORD AVE,9,Cobrahead,City,A2,1,170-44,NULL,Yes,2014
79,-71.14271879,42.38260035,759-,5,759-5,POPLAR,RD,POPLAR RD,10,Cobrahead,City,A3,1,759-5,NULL,Yes,2014
80,-71.1294377,42.38252197,366-,4,366-4,HOLLY,AVE,HOLLY AVE,9,Cobrahead,City,A3,1,366-4,NULL,Yes,2014
81,-71.1332918,42.38249305,22-,2,22-2,APPLETON,TER,APPLETON ST,10,Cobrahead,City,A3,1,22-2,NULL,Yes,2014
82,-71.1195266,42.38232395,471-,188,471-188,MASSACHUSETTS,AVE,MASSACHUSETTS AVE,8,Cobrahead,City,A1,1,471-188,NULL,Yes,2014
83,-71.13978127,42.38220811,417-,32B,417-32B,LAKEVIEW,AVE,LAKEVIEW AVE,10,Cobrahead,City,A3,1,417-32B,NULL,Yes,2014
84,-71.11957077,42.38196221,471-,186,471-186,MASSACHUSETTS,AVE,MASSACHUSETTS AVE,8,Cobrahead,City,A1,1,471-186,NULL,Yes,2014
85,-71.13185645,42.38187595,386-,35,386-35,HURON,AVE,HURON AVE,10,Cobrahead,City,A2,1,386-35,NULL,Yes,2014
86,-71.11254359,42.38179905,122-,4,122-4,CARVER,ST,CARVER ST,8,Cobrahead,City,A3,1,122-4,NULL,Yes,2014
87,-71.12965281,42.38182241,455-,0,455-0,MADISON,ST,CONCORD AVE,9,Cobrahead,City,A3,1,455-0,NULL,Yes,2014
88,-71.13566305,42.38173063,581-,27,581-27,RESERVOIR,ST,RESERVOIR ST,10,Cobrahead,City,A2,1,581-27,NULL,Yes,2014
89,-71.11639508,42.3814843,528-,14,528-14,OXFORD,ST,WENDELL ST,8,Cobrahead,City,A2,1,528-14,NULL,Yes,2014
90,-71.13808727,42.3814731,149-,1,149-1,CHILTON,ST,CHILTON ST,10,Cobrahead,City,A3,1,149-1,NULL,Yes,2014
91,-71.13890346,42.38137001,650-,2,650-2,STANDISH,ST,STANDISH ST,10,Cobrahead,City,A3,1,650-2,NULL,Yes,2014
92,-71.13871829,42.38125689,386-,69,386-69,HURON,AVE,STANDISH ST,10,Cobrahead,City,A2,1,386-69,NULL,Yes,2014
93,-71.11630075,42.38113655,528-,13,528-13,OXFORD,ST,OXFORD ST,8,Cobrahead,City,A2,1,528-13,NULL,Yes,2014
94,-71.11967542,42.38099261,471-,182.5,471-182.5,MASSACHUSETTS,AVE,MASSACHUSETTS AVE,8,Cobrahead,City,A1,1,471-182.5,NULL,Yes,2014
95,-71.1184462,42.38074526,479-,7,479-7,MELLEN,ST,MELLEN ST,8,Cobrahead,City,A2,1,479-7,NULL,Yes,2014
96,-71.13408553,42.38075461,20-,21,20-21,APPLETON,ST,APPLETON RD,10,Cobrahead,City,A3,1,20-21,NULL,Yes,2014
97,-71.1423204,42.38066614,346-,23,346-23,GROZIER,RD,GROZIER RD,10,Cobrahead,City,A3,1,346-23,NULL,Yes,2014
98,-71.14179688,42.38050826,386-,82,386-82,HURON,AVE,HURON AVE,10,Cobrahead,City,A2,1,386-82,NULL,Yes,2014
99,-71.14112804,42.380417,435-,25,435-25,LEXINGTON,AVE,HURON AVE,10,Cobrahead,City,A3,1,435-25,NULL,Yes,2014
100,-71.14315893,42.38039479,386-,89,386-89,HURON,AVE,HURON AVE,10,Cobrahead,City,A2,1,386-89,NULL,Yes,2014
101,-71.14264112,42.38033629,386-,86,386-86,HURON,AVE,HURON AVE,10,Cobrahead,City,A2,1,386-86,NULL,Yes,2014
102,-71.11957833,42.3799102,244-,1,244-1,EVERETT,ST,MASSACHUSETTS AVE,8,Cobrahead,City,A2,1,244-1,NULL,Yes,2014
103,-71.13154958,42.3798375,643-,32,643-32,SPARKS,ST,SPARKS ST,10,Cobrahead,City,A2,1,643-32,NULL,Yes,2014
104,-71.12621222,42.37963525,170-,18,170-18,CONCORD,AVE,CONCORD AVE,9,Cobrahead,City,A2,1,170-18,NULL,Yes,2014
105,-71.10969076,42.37956003,623-,10,623-10,SCOTT,ST,BRYANT ST,8,Cobrahead,City,A2,1,623-10,NULL,Yes,2014
106,-71.14556045,42.37956602,386-,101,386-101,HURON,AVE,HURON AVE,10,Cobrahead,City,A2,1,386-101,NULL,Yes,2014
107,-71.11662236,42.37941687,528-,8,528-8,OXFORD,ST,OXFORD ST,8,Cobrahead,City,A2,1,528-8,NULL,Yes,2014
108,-71.12562224,42.37942946,170-,17,170-17,CONCORD,AVE,CRAIGIE ST,9,Cobrahead,City,A2,1,170-17,NULL,Yes,2014
109,-71.12610625,42.37933183,182-,1,182-1,CRAIGIE,ST,CRAIGIE ST,10,Cobrahead,City,A2,1,182-1,NULL,Yes,2014
110,-71.12359637,42.37916264,142-,18,142-18,CHAUNCY,ST,CHAUNCY ST,9,Cobrahead,City,A2,1,142-18,NULL,Yes,2014
111,-71.15146159,42.37918022,370-,30,370-30,HOLWORTHY,ST,HOLWORTHY ST,13,Cobrahead,City,A3,1,370-30,NULL,Yes,2014
112,-71.14569761,42.37922785,386-,104,386-104,HURON,AVE,HURON AVE,10,Cobrahead,City,A2,1,386-104,NULL,Yes,2014
113,-71.11652607,42.37905568,528-,7,528-7,OXFORD,ST,OXFORD ST,8,Cobrahead,City,A2,1,528-7,NULL,Yes,2014
114,-71.1501704,42.37904104,278-,5,278-5,FOUNTAIN,TER,HURON AVE,13,Cobrahead,City,A3,1,278-5,NULL,Yes,2014
115,-71.12423829,42.3788821,293-,28,293-28,GARDEN,ST,CHAUNCY ST,9,Cobrahead,City,A2,1,293-28,NULL,Yes,2014
116,-71.129476,42.37888168,106-,3,106-3,BUCKINGHAM,ST,BUCKINGHAM ST,10,Cobrahead,City,A3,1,106-3,NULL,Yes,2014
117,-71.14181044,42.37883939,346-,12,346-12,GROZIER,RD,GROZIER RD,10,Cobrahead,City,A3,1,346-12,NULL,Yes,2014
118,-71.14651885,42.37879497,386-,108,386-108,HURON,AVE,HURON AVE,10,Cobrahead,City,A2,1,386-108,NULL,Yes,2014
119,-71.12435694,42.37874471,170-,11,170-11,CONCORD,AVE,GARDEN ST,9,Cobrahead,City,A3,1,170-11,NULL,Yes,2014
120,-71.14310878,42.37694405,424-,1,424-1,LARCHWOOD,DR,MEADOW WAY,10,Cobrahead,City,A3,1,424-1,NULL,Yes,2014
121,-71.13933074,42.37875213,417-,16,417-16,LAKEVIEW,AVE,LAKEVIEW AVE,10,Cobrahead,City,A3,1,417-16,NULL,Yes,2014
122,-71.14858745,42.3783286,534-,4,534-4,PARK,AVE,PARK AVE,13,Cobrahead,City,A3,1,534-4,NULL,Yes,2014
123,-71.13188481,42.37822317,586-,6,586-6,RIEDESEL,AVE,RIEDESEL AVE,10,Cobrahead,City,A3,1,586-6,NULL,Yes,2014
124,-71.13457829,42.37812873,403-,5,403-5,KENNEDY,RD,KENNEDY RD,10,Cobrahead,City,A3,1,403-5,NULL,Yes,2014
125,-71.12951592,42.37806297,182-,18,182-18,CRAIGIE,ST,CRAIGIE ST,10,Cobrahead,City,A3,1,182-18,NULL,Yes,2014
126,-71.14151127,42.37800859,346-,6,346-6,GROZIER,RD,GROZIER RD,10,Cobrahead,City,A3,1,346-6,NULL,Yes,2014
127,-71.13628755,42.37789354,127-,3,127-3,CHANNING,PL,CHANNING PL,10,Cobrahead,City,A3,1,127-3,NULL,Yes,2014
128,-71.10891503,42.37778877,412-,19,412-19,KIRKLAND,ST,KIRKLAND ST,6,Cobrahead,City,A2,1,412-19,NULL,Yes,2014
129,-71.14501356,42.37784042,793-,2,793-2,MEADOW,WAY,MEADOW WAY,10,Cobrahead,City,A3,1,793-2,NULL,Yes,2014
130,-71.1376566,42.37776503,255-,6,255-6,FAYERWEATHER ST,ST,FAYERWEATHER ST,10,Cobrahead,City,A2,1,255-6,NULL,Yes,2014
131,-71.15210212,42.37776931,189-,20,189-20,CUSHING,ST,LAWN ST,13,Cobrahead,City,A3,1,189-20,NULL,Yes,2014
132,-71.10737678,42.37760446,500-,4,500-4,MYRTLE,AVE,MYRTLE AVE,6,Cobrahead,City,A3,1,500-4,NULL,Yes,2014
133,-71.10928344,42.37758893,412-,18,412-18,KIRKLAND,ST,TROWBRIDGE ST,6,Cobrahead,City,A2,1,412-18,NULL,Yes,2014
134,-71.1220165,42.37760313,714-,6,714-6,WATERHOUSE,ST,CONCORD AVE,9,Cobrahead,City,A2,1,714-6,NULL,Yes,2014
135,-71.14430459,42.37758978,287-,4,287-4,FRESH POND,LN,FRESH POND LN,10,Cobrahead,City,A3,1,287-4,NULL,Yes,2014
136,-71.15022263,42.37760849,367-,7,367-7,HOLMES,ST,HOLMES ST,13,Cobrahead,City,A3,1,367-7,NULL,Yes,2014
137,-71.10938299,42.37745563,673-,47,673-47,TROWBRIDGE,ST,TROWBRIDGE ST,6,Cobrahead,City,A2,1,673-47,NULL,Yes,2014
138,-71.12272506,42.37739277,714-,2,714-2,WATERHOUSE,ST,WATERHOUSE ST,9,Cobrahead,City,A2,1,714-2,NULL,Yes,2014
139,-71.11282484,42.37730568,413-,2,413-2,KIRKLAND,PL,KIRKLAND PL,8,Cobrahead,City,A3,1,413-2,NULL,Yes,2014
140,-71.11121387,42.3771802,412-,14,412-14,KIRKLAND,ST,KIRKLAND ST,6,Cobrahead,City,A2,1,412-14,NULL,Yes,2014
141,-71.11065212,42.3771163,391-,18,391-18,IRVING,ST,IRVING ST,6,Cobrahead,City,A3,1,391-18,NULL,Yes,2014
142,-71.12393021,42.377181,546-,9,546-9,PHILLIPS,PL,PHILLIPS PL,10,Cobrahead,City,A3,1,546-9,NULL,Yes,2014
143,-71.11147564,42.37681698,414-,3,414-3,KIRKLAND,RD,KIRKLAND RD,6,Cobrahead,City,A3,1,414-3,NULL,Yes,2014
144,-71.12758697,42.37671538,92-,33,92-33,BRATTLE,ST,WILLARD ST,10,Cobrahead,City,A2,1,92-33,NULL,Yes,2014
145,-71.12863304,42.37670645,104-,3,104-3,BROWN,ST,BROWN ST,10,Cobrahead,City,A3,1,104-3,NULL,Yes,2014
146,-71.11438963,42.37662813,412-,7,412-7,KIRKLAND,ST,KIRKLAND ST,6,Cobrahead,City,A2,1,412-7,NULL,Yes,2014
147,-71.14473743,42.37664327,424-,3,424-3,LARCHWOOD,DR,OLD DEE RD,10,Cobrahead,City,A3,1,424-3,NULL,Yes,2014
148,-71.13880517,42.37659262,92-,62,92-62,BRATTLE,ST,BRATTLE ST,10,Cobrahead,City,A2,1,92-62,NULL,Yes,2014
149,-71.10542428,42.37620105,434-,15,434-15,LEONARD,AVE,LINE ST,6,Cobrahead,City,A3,1,434-15,NULL,Yes,2014
150,-71.14929453,42.37633057,371-,3,371-3,HOLWORTHY,PL,HOLWORTHY PL,13,Cobrahead,City,A3,1,371-3,NULL,Yes,2014
151,-71.12132179,42.37621299,293-,7.5,293-7.5,GARDEN,ST,GARDEN ST,9,Cobrahead,City,A2,1,293-7.5,NULL,Yes,2014
152,-71.12342362,42.37621235,470-,5,470-5,MASON,ST,JAMES ST,10,Cobrahead,City,A2,1,470-5,NULL,Yes,2014
153,-71.15293548,42.37619937,190-,5,190-5,THINGVALLA,AVE,THINGVALLA AVE,13,Cobrahead,City,A3,1,190-5,NULL,Yes,2014
154,-71.15458374,42.37615125,190-,12,190-12,THINGVALLA,AVE,ERICSSON ST,13,Cobrahead,City,A3,1,190-12,NULL,Yes,2014
155,-71.15384476,42.37609318,72-,8,72-8,SULLIVAN,RD,THINGVALLA AVE,13,Cobrahead,City,A3,1,72-8,NULL,Yes,2014
