lat2,lon2,lux2
42.36585228,-71.08330369,2.18
42.36585601,-71.08320600,2.77
42.36585972,-71.08323327,3.31
42.36586009,-71.08331710,2.06
42.36586130,-71.08324699,3.32
42.36586197,-71.08333057,2.56
42.36586524,-71.08335818,2.59
42.36586528,-71.08326096,2.77
42.36586634,-71.08327484,2.31
42.36586642,-71.08339938,5.06
42.36586716,-71.08337162,2.65
42.36586722,-71.08338592,2.56
42.36587681,-71.08342425,5.47
42.36587685,-71.08343854,4.92
42.36587830,-71.08345196,5.06
42.36587909,-71.08346583,5.47
42.36588595,-71.08349266,9.39
42.36588772,-71.08350608,9.72
42.36588980,-71.08351928,10.59
42.36589096,-71.08355945,13.32
42.36589100,-71.08353255,13.74
42.36589311,-71.08357234,12.78
42.36589538,-71.08358538,13.74
42.36589954,-71.08361165,8.1
42.36590331,-71.08366482,8.1
42.36590420,-71.08365170,8.57
42.36590463,-71.08363773,8.27
42.36590604,-71.08369095,3.71
42.36590686,-71.08370442,3.7
42.36590887,-71.08371723,3.78
42.36590989,-71.08373038,3.71
42.36591732,-71.08375690,2.8
42.36591835,-71.08378331,2.76
42.36591890,-71.08376995,2.72
42.36591962,-71.08379617,2.86
42.36592559,-71.08383445,2.86
42.36592587,-71.08382100,2.83
42.36592949,-71.08384682,2.86
42.36593144,-71.08385950,2.95
42.36593382,-71.08388482,3.24
42.36593419,-71.08395024,6.24
42.36593466,-71.08389743,2.74
42.36593873,-71.08390927,2.95
42.36594127,-71.08396067,6.26
42.36594329,-71.08393229,3.24
42.36594489,-71.08397219,6.45
42.36594670,-71.08399730,14.31
42.36594866,-71.08400955,14.59
42.36595310,-71.08402055,14.83
42.36595428,-71.08403276,14.31
42.36595436,-71.08405686,15.07
42.36595715,-71.07656870,5.28
42.36595926,-71.08406761,14.81
42.36596126,-71.08407948,15.08
42.36596147,-71.07656517,1.73
42.36596254,-71.08414042,7.48
42.36596358,-71.08411561,7.23
42.36596435,-71.08409059,15.07
42.36596519,-71.08412728,7.64
42.36597187,-71.08418578,4.99
42.36597235,-71.08416157,7.23
42.36597311,-71.08419718,4.95
42.36597330,-71.08422151,4.85
42.36597391,-71.08417306,4.85
42.36597554,-71.08423296,6.99
42.36597666,-71.08424427,7.13
42.36597809,-71.08427826,6.99
42.36598047,-71.08428887,11.14
42.36598088,-71.08425322,6.64
42.36598418,-71.08429866,10.83
42.36598556,-71.08430961,10.21
42.36598859,-71.08433199,11.14
42.36598974,-71.07653493,2.23
42.36599093,-71.08434167,12.84
42.36599231,-71.08435219,12.8
42.36599279,-71.08436334,12.75
42.36599621,-71.08438430,8.23
42.36599764,-71.08439476,8.09
42.36600206,-71.08440308,7.75
42.36600318,-71.08441344,8.23
42.36600748,-71.08444479,7.02
42.36600836,-71.07651665,4.58
42.36600867,-71.08445483,6.66
42.36600951,-71.07653982,2.26
42.36601094,-71.08446522,7.11
42.36601208,-71.08447537,7.02
42.36601623,-71.08449475,6.66
42.36601716,-71.08450573,5.82
42.36601895,-71.08451577,5.8
42.36601923,-71.08463863,15.84
42.36602115,-71.08458616,8.42
42.36602384,-71.08459458,15.84
42.36602389,-71.08456374,8.67
42.36602455,-71.08460407,16.99
42.36602507,-71.08453392,5.72
42.36602564,-71.07652466,2.19
42.36602730,-71.08461376,15.62
42.36602827,-71.08454294,8.42
42.36602922,-71.08455301,8.45
42.36603249,-71.07649366,5.01
42.36603317,-71.08464257,16.99
42.36603491,-71.08465258,27.37
42.36603754,-71.07648941,4.58
42.36603891,-71.08466276,26.15
42.36603899,-71.07650919,2.26
42.36604627,-71.07648112,10.49
42.36605412,-71.08483649,26.2
42.36605479,-71.08482481,26.7
42.36605691,-71.07648769,4.92
42.36605954,-71.08484510,8.2
42.36606152,-71.08485569,8.55
42.36606297,-71.07646446,10.32
42.36607011,-71.08487012,9.22
42.36607239,-71.08499461,25
42.36607381,-71.08494608,25
42.36607458,-71.08489239,8.55
42.36607487,-71.08500708,25.58
42.36607505,-71.07645264,10.52
42.36607561,-71.08493184,27.18
42.36607572,-71.08487845,10.54
42.36607665,-71.08490457,25.58
42.36607742,-71.08495568,25.58
42.36607794,-71.08496828,27.18
42.36607870,-71.08501678,27.18
42.36608293,-71.07644486,10.49
42.36608374,-71.08502718,25
42.36608599,-71.08504884,25.58
42.36608857,-71.08506007,27.18
42.36609872,-71.08507143,7.69
42.36610186,-71.08508238,7.4
42.36610320,-71.08512180,7.07
42.36610378,-71.08513482,7.69
42.36610402,-71.08514750,13.08
42.36610600,-71.08515920,13.82
42.36610987,-71.08519471,13.08
42.36611101,-71.08520728,13.82
42.36611248,-71.07641539,10.72
42.36611283,-71.08518146,12.81
42.36611613,-71.08521892,29.26
42.36612236,-71.07642351,10.94
42.36612363,-71.08524295,29.85
42.36612848,-71.08526494,29.26
42.36613088,-71.08525273,13.82
42.36613095,-71.08527615,29.85
42.36613159,-71.08534802,40.2
42.36613168,-71.08531067,29.26
42.36613311,-71.08532249,29.85
42.36613378,-71.08535887,29.26
42.36613381,-71.08529933,40.2
42.36613499,-71.08537038,29.85
42.36613565,-71.08538251,13.28
42.36613638,-71.07639980,10.94
42.36613708,-71.08540345,12.37
42.36613732,-71.08541482,12.41
42.36614038,-71.08542531,13.28
42.36614215,-71.08544700,24.92
42.36614254,-71.08545728,25.2
42.36614475,-71.08546714,25.85
42.36614568,-71.07639783,11.05
42.36614724,-71.08547654,24.92
42.36615056,-71.08549526,28.38
42.36615092,-71.08550534,27.1
42.36615295,-71.08551402,29
42.36615453,-71.08552242,11.9
42.36615462,-71.08554063,11.29
42.36615581,-71.07638301,8.14
42.36615798,-71.08554955,12.19
42.36616052,-71.08560458,6.29
42.36616114,-71.08558971,6.59
42.36616124,-71.08558241,6.83
42.36616157,-71.08559752,6.49
42.36616279,-71.08555795,11.9
42.36616339,-71.08556639,6.49
42.36616354,-71.07637518,7.73
42.36616359,-71.08561926,6.33
42.36616470,-71.08562613,6.49
42.36616660,-71.08563372,6.29
42.36616844,-71.08565730,12.35
42.36616908,-71.07636673,7.56
42.36616926,-71.08566338,12.38
42.36617098,-71.08564402,12.38
42.36617143,-71.08565057,12.73
42.36617207,-71.08569294,18.29
42.36617476,-71.08570410,27.73
42.36617494,-71.08570981,27.88
42.36617547,-71.08567569,12.73
42.36617870,-71.08572038,28.07
42.36617873,-71.07635770,3.92
42.36617945,-71.08572591,27.73
42.36618012,-71.08576273,32.9
42.36618066,-71.08577578,33.3
42.36618093,-71.08576904,33.7
42.36618154,-71.08573642,27.88
42.36618183,-71.08578198,32.9
42.36618223,-71.08574208,28.07
42.36618377,-71.08579573,33.7
42.36618477,-71.08568102,18.15
42.36618496,-71.08574622,27.73
42.36618504,-71.08568673,18.1
42.36618612,-71.08580293,25
42.36618693,-71.08581030,32.9
42.36618698,-71.08581753,33.7
42.36619003,-71.08583256,25
42.36619072,-71.08584042,17.54
42.36619228,-71.08584849,17.07
42.36619399,-71.08586481,25
42.36619505,-71.08588146,20.23
42.36619512,-71.08587320,20.05
42.36619639,-71.08588959,19.95
42.36620029,-71.08590682,20.05
42.36620077,-71.08591583,20.23
42.36620191,-71.08592475,19.95
42.36620222,-71.08593342,20.05
42.36620454,-71.08595180,20.23
42.36620551,-71.08596086,50.7
42.36620632,-71.08597050,50.8
42.36620743,-71.07633242,3.71
42.36620873,-71.08598982,51.6
42.36620996,-71.08599935,50.7
42.36621011,-71.08600945,45.8
42.36621141,-71.08601899,43.3
42.36621467,-71.08603808,47
42.36621477,-71.08604848,45.8
42.36621599,-71.08605851,43.3
42.36621826,-71.08606834,47
42.36622064,-71.08608855,45.8
42.36622239,-71.08609850,43.3
42.36622342,-71.08610906,8.15
42.36622490,-71.08611951,8.39
42.36622672,-71.07631704,3.71
42.36622749,-71.08614102,8.23
42.36622934,-71.08615145,7.41
42.36623058,-71.08616233,7.6
42.36623174,-71.08617317,8.44
42.36623560,-71.08619485,7.41
42.36623618,-71.07630779,3.92
42.36623743,-71.08620566,7.6
42.36623888,-71.08621711,14.39
42.36624016,-71.08622835,14.75
42.36624308,-71.08625019,14.71
42.36624458,-71.07629936,2.6
42.36624596,-71.08626106,14.39
42.36624755,-71.08627236,14.9
42.36624989,-71.08628394,14.73
42.36626000,-71.07628504,2.76
42.36626316,-71.08632735,2.46
42.36626392,-71.07627849,2.74
42.36626511,-71.08633866,3.43
42.36626555,-71.08631445,14.22
42.36626797,-71.08636258,4.1
42.36627176,-71.08638627,4.5
42.36627318,-71.07626966,2.6
42.36627387,-71.08639813,4.45
42.36627940,-71.08812591,5.53
42.36628304,-71.07626005,2.76
42.36628360,-71.08642043,4.48
42.36628539,-71.08643261,4.5
42.36628681,-71.08644392,3.82
42.36628695,-71.08637021,2.46
42.36628947,-71.08645594,8.775
42.36629505,-71.08812456,5.85
42.36629758,-71.07624417,2.82
42.36630623,-71.07623583,2.67
42.36631766,-71.08670739,4.44
42.36631820,-71.08672266,4.54
42.36631952,-71.08673469,3.47
42.36632603,-71.07621837,2.84
42.36632777,-71.08675501,3.87
42.36633312,-71.08683810,2.99
42.36633475,-71.08693529,3.64
42.36633543,-71.08682571,3.19
42.36633573,-71.08676361,5.08
42.36633641,-71.08694630,3.59
42.36633693,-71.08677559,3.47
42.36633719,-71.08688878,2.42
42.36633869,-71.08690006,2.34
42.36634121,-71.08680178,2.99
42.36634180,-71.08686028,2.34
42.36634286,-71.07619794,4.24
42.36634320,-71.08687170,2.68
42.36634334,-71.08681460,2.88
42.36634385,-71.08696407,3.72
42.36634414,-71.08703442,7.72
42.36634519,-71.08691973,3.72
42.36634845,-71.08697573,5.01
42.36634856,-71.08701901,5.01
42.36634864,-71.08699688,4.89
42.36634883,-71.08740209,17.78
42.36634993,-71.08704334,7.41
42.36634998,-71.08698659,5.22
42.36635298,-71.08706312,7.55
42.36635441,-71.08707357,7.72
42.36635642,-71.08708387,13.44
42.36635760,-71.08734310,8.4
42.36635767,-71.08709447,13.82
42.36635910,-71.08737414,18.01
42.36636008,-71.08711565,14.55
42.36636051,-71.08715135,15.22
42.36636072,-71.08712707,14.31
42.36636231,-71.08765683,17.17
42.36636238,-71.08734964,17.94
42.36636261,-71.08713716,14.41
42.36636605,-71.08718096,14.31
42.36637191,-71.08744496,29.73
42.36637230,-71.08763574,16.8
42.36637474,-71.08718557,12.39
42.36637530,-71.07615006,4.37
42.36637649,-71.08719591,10.9
42.36638019,-71.08761199,16.65
42.36638203,-71.08738757,17.94
42.36638291,-71.07614269,4.51
42.36638924,-71.08749522,50.4
42.36638964,-71.08746885,29.73
42.36639171,-71.07613388,4.24
42.36639187,-71.08741367,27.18
42.36639203,-71.08752145,50.4
42.36639215,-71.08745015,27.18
42.36639367,-71.08751204,50.3
42.36639398,-71.08750188,49.9
42.36639519,-71.08739307,18.01
42.36639655,-71.08742037,27.91
42.36639669,-71.08770657,6.73
42.36639773,-71.08745638,27.91
42.36640013,-71.08747093,50.3
42.36640318,-71.08753232,50.1
42.36640704,-71.08754650,50.4
42.36640864,-71.07611735,9.22
42.36641189,-71.08756260,49.9
42.36641242,-71.08761034,10.83
42.36641966,-71.08770293,6.88
42.36642131,-71.08767383,6.88
42.36642199,-71.08774984,6.92
42.36642241,-71.08764299,8.06
42.36642299,-71.07610269,9.13
42.36642333,-71.08767909,6.76
42.36642356,-71.08777700,7.95
42.36642383,-71.08770859,5.91
42.36642561,-71.08764851,7.31
42.36642793,-71.08759458,10.62
42.36642835,-71.08774155,5.68
42.36642885,-71.08778189,7.79
42.36642943,-71.07612112,8.1
42.36643087,-71.08760272,10.83
42.36643127,-71.07609502,8.91
42.36643175,-71.08765686,7.48
42.36643223,-71.08776535,8.02
42.36643229,-71.08772343,6.92
42.36643236,-71.08776019,6.79
42.36643297,-71.08769897,6.03
42.36643363,-71.08759431,10.05
42.36643369,-71.08771291,5.39
42.36643389,-71.08762059,7.48
42.36643467,-71.08783071,14.62
42.36643507,-71.08783023,14.81
42.36643523,-71.08782242,14.75
42.36643681,-71.08782894,13.34
42.36643743,-71.08779116,9.24
42.36643815,-71.08781210,10.58
42.36643830,-71.08781391,14.75
42.36643847,-71.08778690,9.61
42.36643871,-71.08783339,14.81
42.36643885,-71.08778214,8.02
42.36643945,-71.08781662,14.83
42.36643946,-71.08783266,14.44
42.36643984,-71.08781488,15.55
42.36644035,-71.08782399,14.04
42.36644106,-71.08772594,6.79
42.36644134,-71.08788205,10.96
42.36644140,-71.08781912,15.55
42.36644149,-71.08786585,10.96
42.36644160,-71.08787196,13.47
42.36644170,-71.08787486,10.74
42.36644188,-71.08785947,9.01
42.36644242,-71.08780113,9.98
42.36644262,-71.08782071,14.13
42.36644264,-71.08786286,8.34
42.36644273,-71.08786084,9.91
42.36644281,-71.08779861,10.58
42.36644314,-71.08783175,11.57
42.36644346,-71.08783437,11.55
42.36644351,-71.08780284,7.98
42.36644366,-71.08783251,11.92
42.36644373,-71.08788872,17
42.36644382,-71.08783467,9.44
42.36644407,-71.08783276,11.55
42.36644423,-71.08783558,11.28
42.36644437,-71.08718942,9.36
42.36644440,-71.08783379,11.57
42.36644443,-71.08783255,11.64
42.36644470,-71.08789228,17.39
42.36644482,-71.08790986,13.45
42.36644489,-71.08783515,11.19
42.36644498,-71.08783216,9.4
42.36644504,-71.08789636,17.19
42.36644510,-71.08791466,13.17
42.36644511,-71.08791954,12.92
42.36644524,-71.08783199,10.64
42.36644536,-71.08784543,11.68
42.36644582,-71.08792925,9.91
42.36644586,-71.08783168,11.71
42.36644589,-71.08789999,17
42.36644635,-71.08785090,12.21
42.36644666,-71.08793427,9.63
42.36644668,-71.08784151,12.97
42.36644679,-71.08783889,11.68
42.36644695,-71.08778757,9.75
42.36644699,-71.08784832,11.98
42.36644707,-71.08793948,9.49
42.36644709,-71.08784672,12.17
42.36644720,-71.08717294,8.9
42.36644739,-71.08794466,9.91
42.36644763,-71.08785253,8.34
42.36644806,-71.08784247,12.05
42.36644860,-71.08719459,8.4
42.36644877,-71.08783245,7.16
42.36644912,-71.07607755,9.22
42.36644948,-71.08795389,8.25
42.36644997,-71.08795888,8.27
42.36645045,-71.08783396,11.57
42.36645072,-71.08796413,8.51
42.36645087,-71.08796972,8.25
42.36645233,-71.07609553,8.29
42.36645243,-71.08783383,12.05
42.36645251,-71.08783333,11.19
42.36645256,-71.08797977,8.27
42.36645352,-71.08798510,6.76
42.36645369,-71.08709531,12.95
42.36645414,-71.08799045,6.42
42.36645452,-71.08799614,6.55
42.36645479,-71.07608094,8.91
42.36645647,-71.08800692,5.41
42.36645731,-71.08801261,5.01
42.36645818,-71.08801829,5.31
42.36646118,-71.08802945,5.41
42.36646293,-71.08718961,6.85
42.36646367,-71.07608809,8.1
42.36646578,-71.08804631,5.81
42.36646617,-71.08711421,9.26
42.36646643,-71.08719552,4.12
42.36646938,-71.08805757,5.53
42.36647107,-71.08806312,4.07
42.36647346,-71.08806834,4.19
42.36647557,-71.08807376,4.06
42.36647795,-71.08707496,12.39
42.36647836,-71.08708534,9.36
42.36648002,-71.08808442,4.07
42.36648216,-71.08809014,3.41
42.36648415,-71.08809576,3.44
42.36648468,-71.07606915,3.76
42.36648557,-71.08846795,10.28
42.36648558,-71.08846773,10.28
42.36648696,-71.08846616,10.28
42.36648731,-71.08810102,3.34
42.36648826,-71.07604989,4.06
42.36649291,-71.08811242,3.41
42.36649353,-71.07606090,3.77
42.36649431,-71.08846388,10.36
42.36649446,-71.08846397,10.27
42.36649612,-71.08811777,3.03
42.36649957,-71.08812316,2.97
42.36650285,-71.08812858,3.05
42.36650996,-71.08813937,3.03
42.36651060,-71.08845641,10.27
42.36651106,-71.07604231,2.45
42.36651303,-71.08845296,9.77
42.36651305,-71.08845296,9.72
42.36651323,-71.08814500,2.79
42.36651535,-71.08845188,9.71
42.36651566,-71.08845522,10.36
42.36651745,-71.08815026,2.83
42.36652196,-71.07603553,2.24
42.36652385,-71.08844785,9.72
42.36652608,-71.08816034,2.83
42.36652631,-71.08844659,9.79
42.36652646,-71.08844657,9.71
42.36652797,-71.07602476,2.4
42.36652975,-71.08844503,9.78
42.36652999,-71.08816566,2.79
42.36653370,-71.07601738,2.45
42.36653422,-71.08817077,4.35
42.36653464,-71.08844346,9.73
42.36653465,-71.08844337,9.72
42.36653906,-71.08817542,4.42
42.36653931,-71.08844122,9.79
42.36654654,-71.08818626,4.51
42.36654710,-71.08843726,9.72
42.36654908,-71.07600137,2.24
42.36655088,-71.08843573,9.72
42.36655090,-71.08843569,9.72
42.36655192,-71.08819065,6.11
42.36655354,-71.08843412,9.72
42.36655354,-71.08843407,9.78
42.36655522,-71.08843367,9.71
42.36655526,-71.08843368,9.72
42.36655610,-71.08819609,6.28
42.36655732,-71.07599324,3.41
42.36655931,-71.08843139,9.72
42.36655949,-71.08843137,9.77
42.36655995,-71.08820169,6.53
42.36656213,-71.08843004,9.72
42.36656368,-71.08842966,9.77
42.36656407,-71.08842910,9.71
42.36656563,-71.08842832,9.72
42.36656759,-71.08821335,6.11
42.36657105,-71.07598020,3.24
42.36657267,-71.08821842,6.28
42.36657703,-71.08822416,8.86
42.36658617,-71.08823550,8.6
42.36658955,-71.07596251,3.27
42.36659037,-71.08824153,8.68
42.36659472,-71.08824755,8.86
42.36659884,-71.07595370,3.41
42.36659986,-71.08825313,10.96
42.36660664,-71.07594661,7.7
42.36660871,-71.08826529,10.92
42.36661349,-71.08827151,10.88
42.36661554,-71.08825632,10.43
42.36661562,-71.08826797,10.84
42.36661578,-71.08826399,10.37
42.36661578,-71.08825247,10.55
42.36661595,-71.08827176,10.8
42.36661599,-71.08824869,10.37
42.36661622,-71.08827558,10.75
42.36661636,-71.07593758,8.34
42.36661647,-71.08824482,8.29
42.36661687,-71.08828325,10.84
42.36661709,-71.08827850,12.41
42.36661760,-71.08823752,8.55
42.36661767,-71.08828683,12.32
42.36661879,-71.08823367,8.3
42.36661885,-71.08829016,12.33
42.36661959,-71.08823004,8.29
42.36662055,-71.08829720,12.25
42.36662114,-71.08830079,13.62
42.36662173,-71.07593224,8.67
42.36662176,-71.08822308,6.3
42.36662201,-71.08828457,12.5
42.36662208,-71.08830419,13.64
42.36662291,-71.08821955,6.16
42.36662312,-71.08830764,13.6
42.36662404,-71.08821277,3.88
42.36662416,-71.08820795,3.82
42.36662421,-71.08821595,6.05
42.36662591,-71.08820463,3.7
42.36662618,-71.08831775,13.62
42.36662743,-71.08832092,13.64
42.36662762,-71.08820145,3.88
42.36662870,-71.08832398,13.31
42.36662960,-71.08819824,2.81
42.36663007,-71.08832696,13.38
42.36663082,-71.08829786,12.68
42.36663256,-71.08833283,13.28
42.36663379,-71.08833563,13.31
42.36663402,-71.08819202,2.82
42.36663506,-71.08830489,12.41
42.36663523,-71.08833834,12.09
42.36663628,-71.08834107,12.02
42.36663640,-71.08818895,2.85
42.36663838,-71.08834642,12.09
42.36663879,-71.08818616,2.81
42.36663989,-71.08834874,11.38
42.36664071,-71.08835133,11.35
42.36664112,-71.08818353,2.82
42.36664216,-71.08835358,11.43
42.36664368,-71.07591152,15.16
42.36664428,-71.08831839,10.13
42.36664442,-71.08835839,11.38
42.36664511,-71.08836086,10.62
42.36664597,-71.08817870,2.94
42.36664654,-71.08836310,10.65
42.36664730,-71.08836540,10.68
42.36664842,-71.08817644,2.93
42.36664965,-71.08836983,10.62
42.36665066,-71.08837184,10.65
42.36665079,-71.08817428,2.96
42.36665164,-71.08837387,10.34
42.36665267,-71.08837588,10.27
42.36665302,-71.08833265,9.82
42.36665304,-71.07590288,15.08
42.36665350,-71.08817229,2.94
42.36665407,-71.08837961,10.32
42.36665498,-71.08838108,10.39
42.36665565,-71.08838248,10.36
42.36665596,-71.08838550,10.39
42.36665612,-71.08838561,9.78
42.36665619,-71.08838551,9.72
42.36665621,-71.08838540,9.72
42.36665622,-71.08838554,9.73
42.36665628,-71.08838528,9.73
42.36665631,-71.08838537,9.78
42.36665640,-71.08838642,10.36
42.36665640,-71.08838526,9.72
42.36665645,-71.08838527,9.78
42.36665671,-71.08838458,10.44
42.36665738,-71.08838668,9.74
42.36665742,-71.08838670,9.81
42.36665744,-71.08838671,9.72
42.36665744,-71.08838665,9.81
42.36665747,-71.08838665,9.73
42.36665749,-71.08838665,9.75
42.36665751,-71.08838656,9.72
42.36665754,-71.08838649,9.72
42.36665758,-71.08838656,9.81
42.36665758,-71.08838651,9.72
42.36665760,-71.08838628,9.72
42.36665760,-71.08834000,10.39
42.36665768,-71.08838634,9.72
42.36665769,-71.08838632,9.78
42.36665771,-71.08838620,9.74
42.36665772,-71.08838632,9.72
42.36665772,-71.08838628,9.78
42.36665773,-71.08838627,9.73
42.36665776,-71.08838614,9.81
42.36665777,-71.08838629,9.78
42.36665777,-71.08838611,9.73
42.36665786,-71.08838605,9.74
42.36665787,-71.08838607,9.72
42.36665802,-71.08838590,9.74
42.36665804,-71.08838580,9.78
42.36665809,-71.08838584,9.78
42.36665810,-71.08838589,9.8
42.36665811,-71.08838576,9.72
42.36665813,-71.08838579,9.78
42.36665814,-71.08838586,9.72
42.36665816,-71.08838579,9.72
42.36665816,-71.08838571,9.72
42.36665817,-71.08838573,9.72
42.36665819,-71.08838568,9.79
42.36665823,-71.08838576,9.72
42.36665823,-71.08838568,9.72
42.36665827,-71.08838559,9.72
42.36665831,-71.08838574,9.72
42.36665833,-71.08838564,9.73
42.36665836,-71.08838561,9.78
42.36665853,-71.08838534,9.78
42.36665862,-71.08838527,9.72
42.36665862,-71.08838524,9.72
42.36665867,-71.08838523,9.72
42.36665870,-71.08838525,9.78
42.36665871,-71.08838513,9.72
42.36665872,-71.08838522,9.72
42.36665877,-71.08838672,9.72
42.36665877,-71.08838670,9.72
42.36665877,-71.08838666,9.72
42.36665882,-71.08838672,9.73
42.36665882,-71.08838512,9.71
42.36665886,-71.08838668,9.78
42.36665894,-71.08838664,9.79
42.36665902,-71.08816861,2.89
42.36665905,-71.08838654,9.72
42.36665906,-71.08838671,9.73
42.36665907,-71.08838661,9.79
42.36665908,-71.08838667,9.8
42.36665909,-71.08838663,9.73
42.36665911,-71.08838659,9.79
42.36665911,-71.08838655,9.8
42.36665912,-71.08838658,9.73
42.36665915,-71.08838661,9.74
